,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
136,49171157,1685905070.1595736,0.0,0.0,0.25,0.5,0.0,-7.733770370483398,-7.648184776306152,0.0,0.0,0.0,0,-63,,,
137,49271117,1685905070.259534,0.0,0.0,0.25,0.5,0.0,-7.794271945953369,-7.8428850173950195,0.0,0.0,0.0,0,-63,,,
138,49371077,1685905070.359494,0.0,0.0,0.25,0.5,0.0,-7.84902286529541,-7.965016841888428,0.0,0.0,0.0,0,-62,,,
139,49471037,1685905070.4594538,0.0,0.0,0.25,0.5,0.0,-7.906820297241211,-7.915896892547607,0.0,0.0,0.0,0,-62,,,
140,49570997,1685905070.559414,0.0,0.0,0.25,0.5,0.0,-7.972623825073242,-8.12155818939209,0.0,0.0,0.0,0,-62,,,
141,49670957,1685905070.659374,0.0,0.0,0.25,0.5,0.0,-8.043691635131836,-7.988258361816406,0.0,0.0,0.0,0,-63,,,
142,49770917,1685905070.7593338,0.0,0.0,0.25,0.5,0.0,-8.117853164672852,-7.921872615814209,0.0,0.0,0.0,0,-64,,,
143,49870877,1685905070.859294,0.0,0.0,0.25,0.5,0.0,-8.194424629211426,-8.208918571472168,0.0,0.0,0.0,0,-64,,,
144,49970837,1685905070.959254,0.0,0.0,0.25,0.5,0.0,-8.262677192687988,-8.102869033813477,0.0,0.0,0.0,0,-65,,,
145,50070797,1685905071.0592139,0.0,0.0,0.25,0.5,0.0,-8.325489044189453,-8.058141708374023,0.0,0.0,0.0,0,-64,,,
146,50171590,1685905071.160007,0.0,0.0,0.25,0.5,0.0,-8.387677192687988,-8.496970176696777,0.0,0.0,0.0,0,-64,,,
147,50271550,1685905071.2599669,0.0,0.0,0.25,0.5,0.0,-8.440352439880371,-8.43355941772461,0.0,0.0,0.0,0,-63,,,
148,50371510,1685905071.3599267,0.0,0.0,0.25,0.5,0.0,-8.495146751403809,-8.353490829467773,0.0,0.0,0.0,0,-63,,,
